timestamp,rule,event_id,tags,snippet
2025-10-10T22:05:09.342601+00:00,Remote Thread Created In Shell Application,8,attack.defense-evasion;attack.t1055;detection.threat-hunting,
2025-10-10T22:05:55.300835+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:05:57.596210+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:05:57.596210+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:05:59.909904+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:02.215163+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:02.215163+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:04.552226+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:06.878230+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:09.274620+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:09.274620+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:11.609369+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:13.922397+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:06:16.249357+00:00,Potentially Suspicious Rundll32 Activity,4688,attack.defense-evasion;attack.t1218.011,
2025-10-10T22:06:17.801419+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T22:06:19.337310+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:49:59.363580+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:49:59.363580+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:00.543132+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:01.755040+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:02.369904+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T22:50:03.126811+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:04.295712+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:05.686549+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:05.686549+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:07.035874+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:08.436552+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:09.762898+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:09.762898+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:50:11.153771+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T22:50:11.166911+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T22:50:11.307371+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T22:50:12.095223+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:50:18.774424+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:50:18.774424+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T22:50:19.862939+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T22:50:19.953984+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T22:53:39.588863+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:39.588863+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:40.381663+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:41.298343+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:41.625657+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T22:53:42.145097+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:43.026061+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:43.876820+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:43.876820+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:44.855892+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:45.903246+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:46.787580+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:46.787580+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:53:47.811199+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T22:53:47.826336+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T22:53:47.872710+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T22:53:48.354772+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:53:48.636059+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:53:48.636059+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T22:53:49.859812+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T22:53:49.905988+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T22:55:12.834156+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:12.834156+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:14.163493+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:15.692584+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:16.239849+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T22:55:17.084725+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:18.439785+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:20.047154+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:20.047154+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:21.578703+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:23.144367+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:24.533500+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:24.533500+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T22:55:26.130344+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T22:55:26.144774+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T22:55:26.227999+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T22:55:26.907121+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:55:27.163036+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T22:55:27.163036+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T22:55:28.788233+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T22:55:28.855447+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T23:02:47.134124+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:47.134124+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:47.626821+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:48.173167+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:48.355137+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T23:02:48.650931+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:49.126962+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:49.619550+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:49.619550+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:50.140471+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:50.653873+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:51.114271+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:51.114271+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:02:51.649687+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T23:02:51.653539+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T23:02:51.685026+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T23:02:51.945304+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:02:54.248370+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:02:54.248370+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T23:02:54.494026+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T23:02:54.519948+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T23:06:33.982368+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:33.982368+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:34.886504+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:35.911087+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:36.227156+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T23:06:36.739411+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:37.564111+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:38.411927+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:38.411927+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:39.326966+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:40.211530+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:41.030032+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:41.030032+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:06:42.186829+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T23:06:42.193829+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T23:06:42.235482+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T23:06:42.596592+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:06:46.441493+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:06:46.441493+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T23:06:46.840010+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T23:06:46.887672+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T23:15:14.524219+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:14.524219+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:15.064969+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:15.653833+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:15.904809+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T23:15:16.240237+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:16.801482+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:17.378666+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:17.378666+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:18.006223+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:18.580066+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:19.044133+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:19.044133+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:15:19.808342+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T23:15:19.812670+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T23:15:19.838722+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T23:15:20.031248+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:15:22.488465+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:15:22.488465+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T23:15:22.746655+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T23:15:22.780539+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T23:18:22.502820+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:22.502820+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:23.864224+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:25.386089+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:25.981292+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T23:18:26.830563+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:28.254971+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:29.703738+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:29.703738+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:31.280470+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:32.805517+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:34.136950+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:34.136950+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:18:35.662101+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T23:18:35.671209+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T23:18:35.787362+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T23:18:36.312508+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:18:43.063357+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:18:43.063357+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T23:18:53.145907+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T23:18:53.216708+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-10T23:22:54.432834+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:22:54.432834+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:22:55.562664+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:22:57.010157+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:22:57.484605+00:00,Suspicious Execution of Hostname,1,attack.discovery;attack.t1082,
2025-10-10T23:22:58.180150+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:22:59.230391+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:00.277373+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:00.277373+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:01.388255+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:02.494519+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:03.520173+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:03.520173+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-10T23:23:04.637470+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-10T23:23:04.654978+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-10T23:23:04.703897+00:00,Suspicious Process Created Via Wmic.EXE,4688,attack.execution;attack.t1047,
2025-10-10T23:23:05.120508+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:23:10.075998+00:00,Windows Shell/Scripting Processes Spawning Suspicious Programs,1,attack.execution;attack.defense-evasion;attack.t1059.005;attack.t1059.001;attack.t1218,
2025-10-10T23:23:10.075998+00:00,Scheduled Task Creation Via Schtasks.EXE,1,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;stp.1u,
2025-10-10T23:23:16.916961+00:00,CMD Shell Output Redirect,1,attack.discovery;attack.t1082;detection.threat-hunting,
2025-10-10T23:23:16.963423+00:00,Windows Share Mount Via Net.EXE,1,attack.lateral-movement;attack.t1021.002,
2025-10-11T21:45:15.087105+00:00,Cmd Stream Redirection,1,attack.defense_evasion;attack.t1564.004,
2025-10-11T21:54:16.078295+00:00,Suspicious Eventlog Clearing or Configuration Change Activity,1,attack.defense-evasion;attack.t1070.001;attack.t1562.002;car.2016-04-002,
2025-10-11T21:54:21.857038+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:22.850781+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:23.778060+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:23.778060+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:24.567936+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:26.149417+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:26.149417+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:28.414970+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:29.276049+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:32.341891+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:32.341891+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:33.090012+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-11T21:54:36.698610+00:00,Potentially Suspicious Rundll32 Activity,1,attack.defense-evasion;attack.t1218.011,
2025-10-11T21:54:36.785374+00:00,Scripting/CommandLine Process Spawned Regsvr32,1,attack.defense-evasion;attack.t1218.010,
2025-10-11T21:54:37.174780+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-11T21:54:37.459463+00:00,Suspicious Process Created Via Wmic.EXE,1,attack.execution;attack.t1047,
2025-10-11T21:54:39.755274+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-11T21:54:49.903827+00:00,Suspicious Schtasks Schedule Types,1,attack.execution;attack.t1053.005,
2025-10-11T21:55:13.809999+00:00,New RUN Key Pointing to Suspicious Folder,13,attack.persistence;attack.t1547.001,
2025-10-11T21:55:13.970624+00:00,Local Accounts Discovery,1,attack.discovery;attack.t1033;attack.t1087.001,
2025-10-11T21:59:03.383033+00:00,Windows Update Error,20,attack.impact;attack.resource-development;attack.t1584,
2025-10-13T16:12:38.629854+00:00,Scheduled Task Created - FileCreation,11,attack.execution;attack.persistence;attack.privilege-escalation;attack.t1053.005;attack.s0111;car.2013-08-001;detection.threat-hunting,
2025-10-13T16:14:44.568131+00:00,User Logoff Event,4634,attack.impact;attack.t1531,
2025-10-13T21:47:22.093128+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:10.420046+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:11.227185+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:11.227185+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:12.721849+00:00,Suspicious Encoded PowerShell Command Line,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:13.406007+00:00,Suspicious Execution of Powershell with Base64,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:14.000222+00:00,Suspicious PowerShell Encoded Command Patterns,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:14.000222+00:00,Non Interactive PowerShell Process Spawned,1,attack.execution;attack.t1059.001,
2025-10-13T22:24:19.903297+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-13T22:24:20.026299+00:00,Suspicious Schtasks Schedule Types,1,attack.execution;attack.t1053.005,
2025-10-13T22:24:20.334873+00:00,Potentially Suspicious PowerShell Child Processes,1,attack.execution;attack.t1059.001;detection.threat-hunting,
2025-10-13T22:24:20.613070+00:00,Regsvr32 Anomaly,1,attack.defense_evasion;attack.t1218.010;car.2019-04-002;car.2019-04-003,
2025-10-13T22:24:21.112311+00:00,Potentially Suspicious Rundll32 Activity,1,attack.defense-evasion;attack.t1218.011,
